Code_Network;NameCity;CodeCity;Country;Continent;Region;City.Statut;Sources;Years;Network;Description;LeadPartnerCountry;Url;Start;End;geonameId;asciiName;lng_GN;lat_GN
U110;Budapest;HU1;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;3054643;Budapest;19,04045;47,49835
U110;Lyon;FR18;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;2996944;Lyon;4,84671;45,74846
U110;Sopot;;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;Hous-Es;Management and Renewal of Large Housing Areas;PL;;2000;2006;3085151;Sopot;18,56003;54,4418
U111;Gdansk;PL7;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;3099434;Gdansk;18,64912;54,35227
U111;Valencia;ES38;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;2509954;Valencia;-0,37739;39,46975
U111;Tourcoing;;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;2972284;Tourcoing;3,16117;50,72391
U111;The Hague;NL13;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;2747373;The Hague;4,29861;52,07667
U111;Avilés;ES5;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;3129135;Aviles;-5,92483;43,55473
U111;Tallinn;EE1;EE;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;588409;Tallinn;24,75353;59,43696
U111;Gijon;ES16;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;3121424;Gijon;-5,66152;43,53573
U111;Helsinki;FI1;FI;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;658225;Helsinki;24,93545;60,16952
U111;Gera;;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;2921232;Gera;12,08187;50,88029
U111;Warsaw;PL25;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;756135;Warsaw;21,01178;52,22977
U111;Glasgow;UK12;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;2648579;Glasgow;-4,25763;55,86515
U111;Bari;IT3;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;3182351;Bari;16,86982;41,12066
U111;Manchester;UK18;UK;Europe;Northern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;ISN;Information Society Network;UK;;2000;2006;2643123;Manchester;-2,23743;53,48095
U112;Lyon;FR18;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;LCS;Public Procurement, Feasibility Study. To improve different approaches to urban renewal and development;DE;;2000;2006;2996944;Lyon;4,84671;45,74846
U112;Leipzig;DE21;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;LCS;Public Procurement, Feasibility Study. To improve different approaches to urban renewal and development;DE;;2000;2006;2879139;Leipzig;12,37129;51,33962
U112;Saint Etienne;FR31;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;LCS;Public Procurement, Feasibility Study. To improve different approaches to urban renewal and development;DE;;2000;2006;2980291;Saint-Etienne;4,39;45,43389
U112;Rostock;DE28;DE;Europe;Western Europe;Lead Partner;https://keep.eu/programmes/207/;2019;LCS;Public Procurement, Feasibility Study. To improve different approaches to urban renewal and development;DE;;2000;2006;2844588;Rostock;12,14049;54,0887
U113;Valencia;ES38;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;2509954;Valencia;-0,37739;39,46975
U113;Alicante;ES2;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;2521978;Alicante;-0,48149;38,34517
U113;Seville;ES36;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;2510911;Sevilla;-5,97317;37,38283
U113;Larnaca;CY2;CY;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;146400;Larnaca;33,6233;34,92291
U113;Kutna Hora;;CZ;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;3072463;Kutna Hora;15,26816;49,94839
U113;Misterbianco;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;2524123;Misterbianco;15,00913;37,51803
U113;Granada;ES18;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;2517117;Granada;-3,60667;37,18817
U113;Bialystok;PL1;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;776069;Bialystok;23,16433;53,13333
U113;Zarzis;;TN;Africa;;Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;2470173;Zarzis;11,11215;33,50398
U113;Syracuse;IT39;IT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;2523083;Siracusa;15,28664;37,07542
U113;Toledo;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MEDINT;Integrated approach to solve problems of sustainable urban development across Europe;IT;;2000;2006;2510409;Toledo;-4,02263;39,8581
U114;Glasgow;UK12;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;METROGOV;City-Region definition and Metropolitan Cooperation and Governance ;UK;;2000;2006;2648579;Glasgow;-4,25763;55,86515
U114;Malmö;SE8;SE;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;METROGOV;City-Region definition and Metropolitan Cooperation and Governance ;UK;;2000;2006;2692969;Malmoe;13,00073;55,60587
U114;Lille;FR16;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;METROGOV;City-Region definition and Metropolitan Cooperation and Governance ;UK;;2000;2006;2998324;Lille;3,05858;50,63297
U114;Birmingham;UK5;UK;Europe;Northern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;METROGOV;City-Region definition and Metropolitan Cooperation and Governance ;UK;;2000;2006;2655603;Birmingham;-1,89983;52,48142
U114;Frankfurt;DE12;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;METROGOV;City-Region definition and Metropolitan Cooperation and Governance ;UK;;2000;2006;2925533;Frankfurt am Main;8,68417;50,11552
U114;Cologne;;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;METROGOV;City-Region definition and Metropolitan Cooperation and Governance ;UK;;2000;2006;2886242;Koeln;6,95;50,93333
U114;Milan;IT22;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;METROGOV;City-Region definition and Metropolitan Cooperation and Governance ;UK;;2000;2006;3173435;Milan;9,18951;45,46427
U114;Budapest;HU1;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;METROGOV;City-Region definition and Metropolitan Cooperation and Governance ;UK;;2000;2006;3054643;Budapest;19,04045;47,49835
U115;Rotterdam;NL12;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;MILE 1;Managing Migration and Integration at Local Level/ Cities and Regions;IT;;2000;2006;2747891;Rotterdam;4,47917;51,9225
U115;Seville;ES36;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MILE 1;Managing Migration and Integration at Local Level/ Cities and Regions;IT;;2000;2006;2510911;Sevilla;-5,97317;37,38283
U115;Amadora;PT2;PT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MILE 1;Managing Migration and Integration at Local Level/ Cities and Regions;IT;;2000;2006;2271772;Amadora;-9,23083;38,75382
U115;Heraklion;;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MILE 1;Managing Migration and Integration at Local Level/ Cities and Regions;IT;;2000;2006;261745;Irakleion;25,14341;35,32787
U115;Komotini;GR8;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MILE 1;Managing Migration and Integration at Local Level/ Cities and Regions;IT;;2000;2006;735640;Komotini;25,40535;41,11917
U115;Daroca;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MILE 1;Managing Migration and Integration at Local Level/ Cities and Regions;IT;;2000;2006;3123969;Daroca;-1,41492;41,11475
U115;Turin;IT41;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;MILE 1;Managing Migration and Integration at Local Level/ Cities and Regions;IT;;2000;2006;3165524;Turin;7,68682;45,07049
U115;Timisoara;RO23;RO;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;MILE 1;Managing Migration and Integration at Local Level/ Cities and Regions;IT;;2000;2006;665087;Timisoara;21,22571;45,75372
U115;Venice;IT43;IT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;MILE 1;Managing Migration and Integration at Local Level/ Cities and Regions;IT;;2000;2006;3173529;Mestre;12,24538;45,49167
U115;Vantaa;FI5;FI;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;MILE 1;Managing Migration and Integration at Local Level/ Cities and Regions;IT;;2000;2006;632453;Vantaa;25,04099;60,29414
U116;Lomza;PL16;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;PHYRE;Physical Regeneration of Urban Areas;DE;;2000;2006;766027;Lomza;22,05935;53,17806
U116;Kassel;;DE;Europe;Western Europe;Lead Partner;https://keep.eu/programmes/207/;2019;PHYRE;Physical Regeneration of Urban Areas;DE;;2000;2006;2892518;Kassel;9,5;51,31667
U116;Saarbrücken;;DE;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;PHYRE;Physical Regeneration of Urban Areas;DE;;2000;2006;2842647;Saarbruecken;7,00982;49,23262
U116;Vilnius;LT6;LT;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;PHYRE;Physical Regeneration of Urban Areas;DE;;2000;2006;593116;Vilnius;25,2798;54,68916
U116;Athens;GR4;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;PHYRE;Physical Regeneration of Urban Areas;DE;;2000;2006;264371;Athens;23,72784;37,98376
U116;Komotini;GR8;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;PHYRE;Physical Regeneration of Urban Areas;DE;;2000;2006;735640;Komotini;25,40535;41,11917
U116;Taranto;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;PHYRE;Physical Regeneration of Urban Areas;DE;;2000;2006;3165926;Taranto;17,24707;40,46438
U116;Heerlen;NL8;NL;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;PHYRE;Physical Regeneration of Urban Areas;DE;;2000;2006;2754652;Heerlen;5,98154;50,88365
U116;Bydgoszcz;;PL;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;PHYRE;Physical Regeneration of Urban Areas;DE;;2000;2006;3102014;Bydgoszcz;18,00762;53,1235
U117;Salgotarjan;;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;PRE-REGENERATION;New ways in Urban Governance for Cities of the former Soviet block;HU;;2000;2006;3045643;Salgotarjan;19,80303;48,09872
U117;Miskolc;HU6;HU;Europe;Eastern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;PRE-REGENERATION;New ways in Urban Governance for Cities of the former Soviet block;HU;;2000;2006;717582;Miskolc;20,77806;48,10306
U117;Kecskemet;;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;PRE-REGENERATION;New ways in Urban Governance for Cities of the former Soviet block;HU;;2000;2006;3050434;Kecskemet;19,69128;46,90618
U117;Szeged;;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;PRE-REGENERATION;New ways in Urban Governance for Cities of the former Soviet block;HU;;2000;2006;715429;Szeged;20,14824;46,253
U117;Sopron;;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;PRE-REGENERATION;New ways in Urban Governance for Cities of the former Soviet block;HU;;2000;2006;3045190;Sopron;16,59049;47,68501
U117;Pécs;HU10;HU;Europe;Eastern Europe;Partner;https://keep.eu/programmes/207/;2019;PRE-REGENERATION;New ways in Urban Governance for Cities of the former Soviet block;HU;;2000;2006;3046526;Pecs;18,23083;46,0725
U118;Cosenza;;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;2524907;Cosenza;16,25307;39,2989
U118;Brindisi;IT5;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;3181528;Brindisi;17,93607;40,63215
U118;Paris;FR26;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;2988507;Paris;2,3488;48,85341
U118;Belfast;UK4;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;2655984;Belfast;-5,92541;54,59682
U118;Bordeaux;FR4;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;3031582;Bordeaux;-0,5805;44,84044
U118;Venice;IT43;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;3173529;Mestre;12,24538;45,49167
U118;Naples;IT23;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;3172394;Naples;14,26811;40,85216
U118;Grenoble;FR13;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;3014728;Grenoble;5,71479;45,17869
U118;Maribor;SI5;SI;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;3195506;Maribor;15,64667;46,55472
U118;Rome;IT36;IT;Europe;Southern Europe;Lead Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;3169070;Rome;12,51133;41,89193
U118;Cannes;;FR;Europe;Western Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;3028808;Cannes;7,01275;43,55135
U118;Reggio di Calabria;IT33;IT;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;2523630;Reggio Calabria;15,66129;38,11047
U118;Pamplona;;ES;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;3114472;Pamplona;-1,64323;42,81687
U118;Evosmos;;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;736291;Evosmos;22,90833;40,67056
U118;Inverclyde;;UK;Europe;Northern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;2647948;Greenock;-4,76121;55,94838
U118;Polichni;;GR;Europe;Southern Europe;Partner;https://keep.eu/programmes/207/;2019;Partecipando;Local Citizen Participation;IT;;2000;2006;734538;Polichni;22,94881;40,66671
